,Text,Target
429,Hello folks!\nI have successfully completed my first task as Data Science and Business Analytics intern at The Sparks Foundation under #GRIPAPRIL21 .I am thankful to Sparks Foundation for providing me the opportunity to develop new skills and explore new ideas. Feel free to review my work\n\nTask: Exploratory Data Analysis\nDataset: Superstore data\nSoftware used: Tableau ,0
430,"Our latest for CRED. Wrote this series with Tanmay Bhat, Puneet Chadha, Nupur Pai and Vishal Dayama. Directed by @AyappaKM. Thanks to Kunal Shah, Trupthi Shetty and Neelaksh Mathur for being the worlds best clients. Seriously impossible without them. """,0
431,Flipkart Grid was my first national-level hackathon and it was a wonderful experience. The themes were very interesting and my team and I had a great time working on our project which was based on AI in Fashion. ,0
432,"Flipkart wins big at the Dare2Compete Awards 2021!\n\nWe are now India\xe2\x80\x99s 2nd most desirable New Age Recruiter / Technology Company / Startup!\n\nWe at Flipkart, believe that the next big idea is going to come from the minds of tomorrow. Hence every year, we strive harder to create bigger and better opportunities for the campus talent across India. Our vision is to not only become the most inclusive employer on campus but also to provide an ecosystem which fosters the best of ideas.\n\nWe sincerely thank all the students for recognizing our initiatives and also to all participants for helping rank #2 among D2C Prestigious B-School Competitions and rank #4 among D2C Prestigious E-School Competitions.\n\n\n\n| | | | | | | | | | ",0
433,"If folks want to learn more about Village of Wisdom and the work we will be leading. Also, here is a chance to learn more about my vision for #communitydriven research attend this event ",0
434,"We are so excited that Dawn Henderson aka. Professor X decided to join our team a few short weeks ago! We have already been in awe of her impact on the organization and cant wait to see what she has in store.\n\nCome to our Webinar on Tuesday and learn more about her plans to make impact through VOW!! """,0
435,Kind of true actually ;)\n\n#collegestudent #cgpi #onlinetest ,0
436,"Hello, connections!\nIt gives me immense pleasure to share that our project ""Optimized medical billing and health record keeping system"" has been adjudged a top 50 idea among 3000 participating teams for the PRIZE 2021.\n\nI am also very excited to share the news that I have recieved a Pre-placement offer from Associates for the role of Business Operations Associate (BOA) starting summer of 2022. Looking forward to work with some brilliant minds and making meaningful contributions to the industry.\n\nI would like to thank the recruiting team at ZS Associates for such seamless and smooth interviewing experience.\n\nSpecial mention to my friend and seniors , and for being a part of this amazing journey. ",0
437,I\xe2\x80\x99m excited to join ZestMoney as SDE II as Mobile Developer. I would love to apply my knowledge to the projects and would love to learn and grow more.\n\nI\xe2\x80\x99d like to thanks and for smooth interview process.\n\ncc: ,0
438,"8 months ago I released my first episode of the Indian Silicon Valley Podcast!\n\nIts been 36 weeks since, and I havent missed a single week.\n\nConsistency\nGrit\nPassion\nLearning\nImpact\n\n41 Episodes\n1700+ Minutes of Content\nInfinite Value & Knowledge\n\nThis has been such an amazing ride,\n\nAnd I am just getting started! \xf0\x9f\x9a\x80 """,0
439,"#TaxTipTuesday: On March 17, the Internal Revenue Service (IRS) provided some welcome news to millions of taxpayers by postponing the tax filing deadline from April 15 to May 17. Heres what the May 17th deadline means for your taxes. Read more: """,0
440,"Surround yourself with people who ask hard and deep questions. That\xe2\x80\x99s the guaranteed way to grow in life.\n\nPersonally, I\xe2\x80\x99m blessed to have both teammates and students like this \xf0\x9f\x99\x8f.\n\nIt makes every day a learning experience. ",0
441,"Hello,\nMyself Raj kumar patnaik this is my mother medical reports name Annuradha patnaik posted here to show my situation in this pandemic that i am serving notice period in my company as my company face financial crisis they have given me ultimatum & doctor for spinal cord operation of my mother.Guys i have insurance for my mother bcz she is all my life & I am only son not married till now by taking care for her. so I dnt want any medical expenses or financial help but very soon i will face financial problem because i dnt have any offer in hand right now & covid is on peak.\n\nGuys pls dnt ignore my post.i dnt post for any likes,comments till now 21st April 2021 not an standard job has offer to me nor an interview has been schedule through any network nor from any company.plz support me.Guys i have 10yrs exp in operations as an Area Operation Manager role can accept offer any bfsi/nbfc or any sector or for any Transaction banking or wholesale banking role.i am a quick learner guys in any role.\n\n.\ncontact-09040040208.\nlast ctc-6.5lac.p.a\nlocation-Bangalore,kolkatta,Bhubaneswar..\n# # ",0
442,I just discovered this issue from this post. Serious steps should be taken by Unacademy and CodeChef against this kind of malpractice \xe2\x98\xb9\xef\xb8\x8f ,0
443,"It is a serious issue with CodeChefs Long Challenge, people openly post the solution videos, logic videos over Youtube explaining the method to solve a question and some actually providing the AC code.\nThis months Long Challenge just finished yesterday and videos explaining the solution have been uploaded a week back, the funny thing is, people prefer to go through the logic before the contest gets over than understanding the concept behind a question after the contest, lol.\nAC codes of ongoing contests are shared and being sold in so many groups over telegram and other platforms.\ncheck if you can reduce such kind of malpractices it is not only reducing your platforms authenticity and reliability but also creating a culture where people cheat openly and well deserving candidates dont get the opportunity. """,0
444,"Hello everyone,\nI have successfully completed #task1 as a part of Data Science and Business Analytics internship at The Sparks Foundation\n\nTask-1: Prediction using Supervised ML\nPS: Predict the percentage of an student based on the no. of study hours.\n\nML Algorithm: Linear Regression\nLanguage: Python\nIDE: Jupyter Notebook\n\nGitHub Link:\n\nPlease drop your suggestions for improvement! """,0
445,I am lucky to be a part of my awesome team who built this app from scratch. In the start there was a lot of hurdles in development because of the Pandemic getting started but my team has grown stronger and we solved challenges together.\nKudos to Amazon. Its one of the finest workplace to learn. ,0
446,Awesome !\n#apple ,0
447,"If you have complicated taxes (say, you\xe2\x80\x99re self-employed, or you have rental properties) or even if you simply hate doing your own taxes, finding a good tax preparer can be a huge help and relieve a lot of stress. Heres how to find the best tax preparer: """,0
448,"When vanilla products didnt have real vanilla!\n\nThoughts? """,0
449,Using this platform to make connections with folks is critical to advancing this commitment to building the psychosocial environments that allow Black and Brown youth to thrive. Village of Wisdom released this report co-created by share with you network of school leaders. Tell us how we can move the dreams for Black children into action ,0
450,I completed webinar on Machine Learning\xf0\x9f\x98\x8a\nThanks for this certificate\n#webinar ,0
451,Village of Wisdom changing the narrative also means tapping into our ancestral wisdom and reclaiming language #narrativechange if you thought this was something register for the Dream Maifesto https://lnkd.in/dfEJ9CB ,0
452,"Update: We had about 100 folks view the webinar live across different platforms. Check out the recording if you missed it at this link - https://lnkd.in/dPvEv84\n\n\nYall Im so excited we have +120 attendees registered for tomorrows webinar featuring our our work with and introducing our newest team member !\n\nThis brings us to the good problem to have of potentially hitting our Zoom seat max so if you join in tomorrow and cant get into the room head on over to the Livestream overflow :) at Youtube -\n\nOh, oh, oh!!!! And, we have a surprise announcement well be sharing tomorrow during the webinar... dont miss it! """,0
453,"Hello Connections,\n\nI have successfully completed the 1st Task in Data Science and Business Analytics internship of Spark Foundation.\n\nTASK 1: PREDICTION USING SUPERVISED MACHINE LEARNING\n\nDescription: Predict the percentage of a student based on the no. of study hours.\n\nDataset:\n\nProgramming language: Python\n\nGitHub Link:\n\nYouTube Link:\n\nDo feel free to connect, comment, and share your valuable feedback! ",0
454,"Completed the course ""Introduction to Linux"" by The Linux Foundation in edX . Developed a good working knowledge of Linux using both the graphical interface and command line, covering the major Linux distribution families. A big thanks to the course instructor . ",0
455,"Heres a simplified timeline for those applying to Masters Programs for Fall 2022 from Gradvine\n\n1. Start GRE prep by March/April. Give the first attempt by May-June. The number of attempts does not matter. Always leave room for multiple attempts.\n\n2. University selection: Have an idea about universities to target before the GRE itself. GRE shouldnt fully dictate your university choice.\n\n3. Have your final GRE score by August 2021 latest. Finish GRE before starting application documents.\nJuggling GRE+college/work+applications gets taxing\n\n4. Start your SOP: Solid application documents take 45-60 days to prepare. Start working on them by mid-August latest.\n\n5. TOEFL/IELTS: Finish your TOEFL/IELTS in the months of August-September. Straightforward exams so this can be done in parallel to application completion.\n\n6. Submit your Application: Submit your application early to improve chances. Not later than November 2021.\n\n7. Expect University decisions by January-April-2022.\n\n8. Secure your loans by May 2022 & appear for visa interview by June-July-2022.\n\n\nNo one has ever regretted starting early! The time you lose will never come back. While Ive given you milestones, these are the latest dates by which you should ideally get things done. Starting early makes the process easier. """,0
456,"If you are an #educator, a leader in #education, and believe you are a protector of #BlackGenius, then @VillageofWisdom invites you to the Dream Manifesto. Learn from our team of Parent Researchers, listen to the #Dreamandments , a vision for what should and needs to be present in our public schools. We can no longer defer the dreams of , their parents and we must see a world where dreams become actions. Register here: ",0
457,Hello everyone!!\n\nI am glad to share that I have completed my first task #task1 as a Web Development & Designing intern at The Sparks Foundation under Graduate Rotational Internship Program (GRIP).\n\nTask 1: Basic Banking System\n\nTask Submission link:---\n\nHere is my Github Resp link \xf0\x9f\x91\x87:\n\n\nMy Youtube video link \xf0\x9f\x91\x87:\n\n\nHere is my website link \xf0\x9f\x91\x87:\n\n\nI would like to thank Sparks Foundation for selecting me for their internship and allowing me to learn and improve through\n\nPlease feel free to comment with your valuable feedback\xe2\x9a\xa1. ,1
458,"I am honored to begin my career in the semiconductor industry with the industry leader, TSMC!\n\nThis summer, I will begin 18 months of training as an Engineer in the Yield Enhancement Department (YED) in Tainan, Taiwan. In Taiwan, I will apply and grow my materials science knowledge using advanced characterization techniques to monitor and improve the most advanced manufacturing processes in the world.\n\nOnce training is completed, I will bring my knowledge and skills developed in Taiwan back to Phoenix, Arizona where my team and I will the launch the first TSMC chip fabrication facility in the United States. The cutting edge 5nm process (the first of its kind in the US) yields microchips with the highest performance & efficiency of any silicon technology in mass production. The future is now!\n\nThank you for every single person that has helped me in my academic and professional career and through the hiring process, I am incredibly humbled and grateful for your support. Special thanks to , , , , , , and (& many others!) ",0
459,"9th lecture of String algorithms course added.\nLink to the lecture in the comment.\n\nabout me : I run a channel (CodeNCode) on youtube teaching competitive programming concepts , data structures and algorithms for free.\n\n(Comment for better reach if possible).\nThank you for your valuable time. ",0
460,https://lnkd.in/dngjNx2\n\n#FOLLOW #SHARE #pharma ,0
461,"Two years ago, one evening, a team member called me and said, \xe2\x80\x9cToday, we are going to work the whole night.\xe2\x80\x9d He was leading a team of 5-6 people and intended to work overnight to fix a problem.\n\nHere was the problem: Our startup had created thousands of science/math videos but due to some hard-drive damage and process bungling, we were in a mess that the team wanted to sort out.\n\nWhen I got the call, I told him to sort out the problems during the day. However, my colleague kept persisting. He said, \xe2\x80\x9cThere is too much to do and there isn\xe2\x80\x99t enough time.\xe2\x80\x9d\n\nFinally, since it was already 7:30 pm, I told him, \xe2\x80\x9cWithout my express permission, nobody will stay in the office after 8 pm. Now, pack up and leave right away.\xe2\x80\x9d\n\nThe problem was not that we did not have enough time, but that people needed to better understand the process. And at 2 am in the morning, you can\xe2\x80\x99t understand anything -- nobody can.\n\nUnless you are running the fire force, ambulance service, or the police, if you are working at 4 am, there is a 90% chance that you have mismanaged things in the day.\n\nThe solution is to use your day thoughtfully instead of running around distractedly, submerged in non-stop emails, meetings, and calls.\n\nInstead of slogging at night, fix your day.\n\n*** ",0
462,"Why Should You Join A Batch With Structured Learning Path And Doubt Support | Sonia Motwani\n\nSonia Motwani will be going live today at 9:30 PM to give you all the information about Why You Should Join A Batch With Structured Learning Path And Doubt Support.\n\nBatch Link:\n\nLink to learn Competitive Programming from the top educators of CodeChef for FREE:\n\nUnacademy Subscription Benefits:\n\n1. Learn from ICPC Finalists and alumni of top product companies like Google, FB and LinkedIn\n2. Year long batches with structured learning program\n3. One Subscription and Unlimited Access to every batch/ course in the platform\n4. LIVE and interactive classes- Get all your doubts addressed in these live classes\n5. Post class doubt assistance over Discord\n6. Extensive focus on problem solving\n\nYou know the drill, please like, share, and subscribe to stay updated about our upcoming videos! ",0
463,Ethnic day at Office.\n\xe0\xa6\xb6\xe0\xa7\x81\xe0\xa6\xad \xe0\xa6\xa8\xe0\xa6\xac\xe0\xa6\xac\xe0\xa6\xb0\xe0\xa7\x8d\xe0\xa6\xb7 ,0
464,"Music video, created with help of #AI (JukeBox). ",0
465,"""GIVE WINGS TO YOUR CAREER DREAMS""\n\n*RECRUITMENT OF ENGINEERING EXECUTIVE TRAINEES-2021 THROUGH GATE-2021*\n\nKey Points\xf0\x9f\x91\x87\n\xe2\x80\xa2 Pay Scale: 40,000 to 1,40,000.\n\n\xe2\x80\xa2 No. of Posts : 50 (Only for Female)\n\n\xe2\x80\xa2 Qualification : Full time bachelors degree engineering or Technology with atleast 65% marks (55% for SC/ST/PwD).\n\n\xe2\x80\xa2 Age Limit : Upper age limit for Gen/EWS is 27 years as on last date of application form. (Age relaxation for SC/ST/OBC(NCL)/PwD/XSM Candidate)\n\n\xe2\x80\xa2Discipline : Electrical, Electronics, Mechanical, Instrumentation.\n\n\xe2\x80\xa2Important Dates :\ni)Commencement of Application form:- 16/04/2021\n\nii)Last date for Online Application:- 06/05/2021 ",1
466,The Caribbean island of St Vincent has been rocked by a series of volcanic eruptions after laying dormant for 42 years.\n#ReutersGraphics #CaribbeanVolcano https://lnkd.in/gyxp92R ,0
467,"Guess whats wrong in these screenshots ?\n\nA genuine Competitive programmer can easily guess.\n\nHint : See the submission times. """,0
468,Successfully completed coursera certifications\n1. Python certification by University of Michigan\n2. Data science certification by IBM #datascience #python #datavisualization ,0
469,"Found out https://referplease.com as a nice job referral board. Seems very recently made, not a lot of listings on it, but I like the neat and tidy approach without too many bells and whistles. ",1
470,Comment #Interested\nGovt of India is hiring!\nPositions:Associate and Interns\n\nWe will share the details soon! ,1
471,"We are #hiring. Know anyone who might be interested? You are welcome too (even if you are a fresher)!\n\nLookingfor #fulltime #contentwriter in #Economics for #academicwriting for our firm BeyondAvg.\n\nBe a part, to not just be an employee, but also learn skills for life (both professional and personal)!\n\nWe are looking for someone who:\n\n- Believes in before writing\n- Has thorough knowledge in and\n- Likes (the more interested you are in reading, the better writer you would be - ""our perception"")\n- plagiarism\n- Enjoys\n\nApart from the technicalities, expect, fun, transparency, and a team that stands by you through it all! :)\n\nSubject: Economics\nExpected Salary: 11k-18K (based on experience)\nIf interested mail your resume: ",1
472,Greetings Everyone!\n\n#50DaysJavascriptProjects\n\n: PASSWORD GENERATOR\nI am sharing the video and codes related to this project.\n\nProject link :\nGithub repository link : ,0
473,"If you have food in your fridge, clothes on your body, a roof over your head, and a place to sleep, you are richer than 75% of the entire world.\n\nIf you have money in your wallet and can go anywhere you want, you are among 18% of the worlds most wealthy people.\n\nIf you are alive today and healthy, you are more blessed then the millions of people who will not survive this week and die.\n\nIf you can actually using Linkedin, Read and understand this message, you are more fortunate than the 4 billion people in the world who are blind, deaf, or illiterate.\n\nLife is not about complaining. Life is about thousands of other reasons to be grateful and happy.\n\nYou have hundreds of reasons to be happy then why feel depressed by thinking a reason that you cant control?\n\nAgree?\n\nIf you are looking for job change apple here- """,0
474,#cheggindia ,0
475,"TravClan hiring City Ambassador Interns PAN India\n\nFor more info/ to Apply: https://lnkd.in/dMwj2tj\n\nWhile being in College, Work with the team of Indias biggest B2B Travel tech startup founded by IIT/IIM Alums and get a direct Linkedin recommendation by being among the best performers along with other perks!\n\nApply, refer or share with your amazing friends! """,1
476,"I am spellbound by the Super Hero Mayur Shelke , a Central Railway employee, who saved a life of 6 years old , son of a blind mother fell down on Railway track under at Vangani Railway Station. Mayur could have died along with the boy as the speeding train was few seconds away from them. Hats off to him and Super Salutes. ",0
477,"Interview Question:\n\nQ) Why Array index starts from zero?\n\nAns:\n\nWhen we try to access an element from Array then internally it uses this formula\n\nBase Address + Index*Size Of(Datatype);\n\nSuppose Array index starts from one and base address of\n\nthe array is 100 then\n\ne.g.\n\nint[] arr={7, 3, 5, 6};\n\nAddress: 100 104 108 112\n\nSo when we try to access the first element then it acts\n\nlike,\n\n100+ 1*sizeof(int);\n\n100+ 4;\n\n104;\n\nThus, we cannot access the first element in the array if the Array index starts from 1. Thats why Array index starts from 0. """,0
478,"Very excited to share this story all the way from gods own country :)\n\nhttps://lnkd.in/gAXycfN """,0
479,"Dr. APJ Abdul Kalam owned:\n\n6 Pants (2 DRDO Uniforms)\n4 Shirts (2 DRDO Uniforms)\n3 Suits (1 Western, 2 Indian)\n2500 Books\n1 Flat (Which he has donated)\n1 Padmashri\n1 Padmabhushan\n1 Bharat Ratna\n48 Doctorates\n1 Website\n1 Twitter Account\n1 e-mail id\nHe didnt have any TV, AC, Car, Jewellery, Shares, Land or Bank Balance.\nHe had even donated the last 8 years pension towards the development of his village.\nHe was a real patriot & true Indian.\nIndia will forever be grateful to you Sir!\xe2\x9d\xa4\xef\xb8\x8f """,0
480,"I Want A Tier - 3 College YouTuber To Say\n""College Doesn\t Matters"" \xf0\x9f\x99\x8c\xf0\x9f\x91\x80\n\nWe\ve Long Way On YouTube Listening To All Big YouTubers From IITs/NITs/NSUT/BITS Saying ""College Doesn\t Matters"" But Deep Down They Know The Tag & Kind Of Career Security They Feel Is Most Prime thing which they never tell ! ",0
481,"On second thoughts,\nOne wouldn\t mind being stuck in traffic,\nIf one gets to see Rahul Dravid\s Anger issues.\n\nNevertheless, Optimise your route using Location Intelligence and avoid ""Angry Gundas"".\n\n\nSource: \s Great for the Good ",0
482,"Need urgently Oxygen Bed in Delhi.\n\nNeed Help..\n\nMy Friends father Positive\n6 din se high fever hai.\nTyphoid hai\n4 Ribs Fractured hai\nPneumothorax hai\nSpo2- 92 ke aaspas hai\n\n+91 91362 86283 """,0
483,"Indian Startups are on Fire \xf0\x9f\x94\xa5\nRise of Unicorns in #India\n\nUnicorns of 2021 = 10 ( Just in 4 Months )\nUnicorns of 2020 = 11\n\nJust four months into 2021, India already has eight new unicorns to the $1 billion valuation club.\n\nCongratulations to all the Unicorns of 2021\n\n( Happy to be one of the user )\n(Fintech)\n(Social commerce)\n(Healthtech)\n(B2B ecommerce)\nDigital insurance (Insurtech)\n(Healthtech)\n(NBFC)\n\nLatest two\n(conversational messaging)\nMohalla Tech (parent company of social platforms and Moj).\n\nHealthtech and Fintech are booming up ",0
484,"During my intern last year, I worked way too hard. More than usual hours almost everyday, and even worked on weekends several times. Not because I was asked to (I was discouraged for it few times), but I felt I needed to, to get things done. Not sure if it could be completed or not the other way, but surely I was putting too much stress on work, and work only.\n\nAnd then this year, I do not even think of opening work laptop on weekends. Now I really like my time off work as well.\n\nWhy so much change?\nNot because I burned out myself or dislike the work now, but my priorities have evolved (so have I ofcourse XD). And I am much happier now tbh because now \xe2\x80\x9cme\xe2\x80\x9d and \xe2\x80\x9cwhat I do in career\xe2\x80\x9d is not same for me anymore. Feels like a good place to be at! ",0
485,"I joined Coinbase three years ago, and it\xe2\x80\x99s been an amazing journey. Here are some reflections on my first three years building the cryptoeconomy at Coinbase. ",0
486,I guess we are staring down the face of another imminent Lockdown. Well the good and the bad part about it all is that we have gone through this before.\n\nDo you think you would do something differently this time to survive or thrive ? ,0
487,"I have completed a project using #webrtc, #ReactJS, #Node.js, #SocketIO\n\nThis is a Virtual platform to provide real Shopping Experience like If a user wants to initiate a discussion, then he/she will have to click on \xe2\x80\x93 \xe2\x80\x9cJoin the Room\xe2\x80\x9d button and subsequently enter own name, then copy & share the generated link with friends. Once joined, the users can discuss among the members of the group meet. User can toggle audio, video, send the link of product via chat and share product page screen. Users friend can easily click on that link to open the product on which User wants to discuss and share their valuable feedback on the product. user can open the product from chat room by just clicking on the link or user can see the product on the frame present inside the chat room. """,0
488,"6 new unicorns \xf0\x9f\xa6\x84 in just 4 days.\n\n5th April | Meesho | $2.1billion\n6th April | CRED | $2.2 billion\n7th April | | $1.5 billion\n7th April | | $1 billion\n8th April | | $2.1 billion\n8th April | | $1.4 billion\n\nWhat a week for Indian Startups!!\n\nThe year 2020 had 11 unicorns emerge in the whole year.\n\n2021 on the other hand has had a great start with 10 unicorns emerging in the last 4 months with April still not yet over!\n\nIts high time to celebrate the case studies of these startups and update the courses of valuation, mergers, funding, or any other relevant courses.\n\nWho will be next in the list? """,0
489,"My son was admitted to Jaypee Hospital for an appendicitis operation. The hospital kept my son in a ward with the covid-19 patient for 5 days and suppressed the information. Now my son and wife both have COVID symptoms. My son is a 13-year-old kid. Due to the hospitals criminal negligence, my son and wife both are suffering from a life-threatening disease. I have also filed a police complaint in sector 135 police station, Noida but seems SHO is highly appreciative of the hospital so I doubt an action.\n\nIt\xe2\x80\x99s a case of criminal negligence whereby the life of my teenage son and the whole family was endangered for sheer profiteering. Only after paying their Bills and discharge it got revealed to me. They harassed me for four hours and threatened me not to make any complaint about this. They did not even pay heed to my requests for Covid testing of my son who is barely over his surgery and me. We were left stranded and humiliated. I fear that this criminal negligence and illegal profiteering is going on in this Hospital with other patients too.\n\nMy whole family is battling mentally and physically. Any mishap will be on the hospital and the administration which hasnt responded in anyways. """,0
490,"Google has a market capital of more than $1.4 Trillion now.\n\nEach day Google receives 3.5 Billion searches which adds up to 1.2 Trillion every year.\n\nBut Do you know how Google Search works?\nLets find out in just 4 steps:\n\n1. Crawling - Crawlers like Googlebot look at publicly available webpages and bring data about those webpages back to Googles server.\n\n2. Indexing - Google index includes all info about words & their geographical location.\nWhen we search, at the most basic level, their algorithms look up our search terms in the index to find the appropriate pages.\n\n3. Algorithms- Google uses PageRank Algorithm which rely on more than 200 unique signals including\nkey terms on website\nFreshness of content\nYour Region etc.\n\n4. Spam Filter - Google flags the spam sites which tries to be on the top of search results through techniques like repeating keywords over and over, buying links that pass PageRank or putting invisible text on the screen.\n\n& Voila!\nGoogle gives you the information you want in the fastest time possible.\n\nwhat do you think? what will be the future of search?\n\nmore information: """,0
491,The right answer to most questions in a corporate meeting is \xe2\x80\x9cIt depends\xe2\x80\x9d\n\n#CorporateFacts ,0
492,"Hello everyone,\nRecently I was researching a lot about different sorting algorithms. It is quite fascinating to know that how the same thing can be done in so many different ways. But at the same time all the algorithms have some unique features which sets all of them apart.\nThe sorting algorithms which I explored are -\n1) Quick Sort\n2) Merge Sort\n3) Selection Sort\n4) Bubble Sort\n5) Insertion Sort\n6) Cycle Sort\n7) Bucket Sort\n8) Counting Sort\n9) Radix Sort\n10) Heap Sort\n\nI will keep on exploring more.\nComment down below how many sorting algorithms you guys know.\nCheers :) ",0
493,"Every time I open Linkedin, I see professionals from tech/management backgrounds write about how students graduating in the pandemic are incredibly resilient and the pandemic has prepared them for any possible workplace pressure and why they would make fantastic assets to the organization. To be really frank, this romanticization of struggle and pain is just so upsetting. Students graduating in 2020 and 2021 are anxious, depressed, incredibly stressed, dealing with isolation and persisting uncertainty. We are literally hanging by a thread. People who can, ought to be hiring/helping/mentoring graduating batches because its the kind and responsible thing to do during a global pandemic - not to derive some utility from them and capitalise on struggle.\n\nEdit : Didnt expect such an overwhelming response, for so many people to resonate with what I thought was a personal frustration. However, as terrible as our situation is, even to be in higher education or sitting for interviews is a privilege at this point in India. While youre here, would urge you to take a look at Anubhutis work in Maharashtra especially aimed at helping disfranchised who are ineligible for goverment support during these precarious times. """,0
494,That one guy who actually read your question \xe2\x9d\xa4\xef\xb8\x8f\n\n#stackoverflow ,0
495,PYTHON WORKSHOP 2021\n\nDAY 1 : - 17/04/2021\n\n> What is Programming Language?\n\n> What do you mean by Compiler & Interpreter?\n\n> Is python compiler or interpreter ?\n\n> What is Variable?\n\n> Difference between program & process?\n\n> What is IDLE?\n\n> Define String?\n\n> What is Module & Package in Python?\n\n> To run OS application through python script which module we will use?\n\n> What is Function? ,0
496,"This is insane, we have 4 unicorns in 3 days.\n\nApril 5 Meesho\n\nApril 6 CRED\n\nApril 7 and\n\nThis is some crazy time for India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\nI hope to spend more on Groww than on Cred. Currently its the other way round \xf0\x9f\x92\xb2\n\nWe need to start celebrating startup stories , fundings, acquisitions, mergers, because they are here making our life easier, creating jobs, innovating constantly, changing corporate culture and bringing a lot more changes that matter. """,0
497,"#opening #internship Get paid to learn!\n\nMost of the time, 1-2 month internship is not enough to learn and make anything valuable.\n\nWe have 50+ top creators from India & US in Digital Marketing, Sales, Data Science, Software, Product Management, Design, Writing & Communication.\n\nThey have committed to train and work with interns who can learn fast & execute things.\n\nMOST importantly youll learn how the Creator Economy is changing the world.\n\nAND youll earn a recurring income.\n\nIf you are looking for internship or a career switch, this is for you. To ensure quality, we would be taking only 100 people.\n\nTag a friend who might be interested\n\n\nUpdate: Please fill this application form and well get back ASAP :\n\nDue to the huge response, replying to comments will take a while. Fill the form for a faster callback. """,1
498,"#TopicalSpot - Zomatos take on CREDs latest campaign featuring Rahul Dravid\n\n#MomentMarketing #IPL2021 """,0
499,"\xf0\x9d\x97\x9f\xf0\x9d\x97\xae\xf0\x9d\x98\x82\xf0\x9d\x97\xbb\xf0\x9d\x97\xb0\xf0\x9d\x97\xb5\xf0\x9d\x97\xb6\xf0\x9d\x97\xbb\xf0\x9d\x97\xb4 \xf0\x9d\x97\x9c\xf0\x9d\x97\xa9 \xf0\x9d\x97\x9f\xf0\x9d\x97\xb2\xf0\x9d\x97\xae\xf0\x9d\x97\xb4\xf0\x9d\x98\x82\xf0\x9d\x97\xb2!!\n\nAre you tired of giving interviews at multiple places?\n\nNow imagine, if all it took is one interview to open multiple doors and get you multiple tech profiles in super succesful startups showing amazing growth .\n\nWe make it possible. With InterviewVector, by cracking our interview you get referred to our entire customer portfolio.\n\nTo learn more - fill up the Google form mentioned in comments section and our HR team will contact you.\n\nCome, be a part of the \xf0\x9d\x97\x9c\xf0\x9d\x97\xa9 \xf0\x9d\x97\x9f\xf0\x9d\x97\xb2\xf0\x9d\x97\xae\xf0\x9d\x97\xb4\xf0\x9d\x98\x82\xf0\x9d\x97\xb2 :)\n\nP.S. Its not just about giving an interview - you also get actionable feedback from top professionals. """,0
500,2019-2021 graduates will be some of the most resilient graduating classes we have ever had.\n\nWhy is that?\n\nThey are up against:\n\n- The Covid Pandemic\n- A Declining Job Market\n- Open Hiring Discrimination\n- Missed Networking & College Opportunities\n- Competition with Experienced Hires for Entry-Level Roles\n\nAnyone that graduated recently should be PROUD.\n\nYou will be forever-known as someone that graduated during the most crazy of times.\n\nAnd STILL became successful. ,0
501,"I am desperately searching for a job from the past five months but have not got any positive response . I have posted multiple times here but not getting help.I am in need of job of an urgent basis as I have some issues.\n\nPlease its a request if anyone could help.Dont only like the post but if possible comment and share on your wall if possible.Maybe your one comment can help me in getting a job.\n\nNotice Period:Immediate joiner(Fine as a fresher also)\n\nExperience: 2.2 years\n\nMail:\n\nLocation:Pune/Bangalore/Mumbai\n\nSkills:Devops,AWS\n\nInterests: Data Analyst/Testing/Devops Engineer\n\nCertifications:\n\n1.Programming in C(NIIT)\n2.Programming in Java(NIIT)\n3.Ulimate Bootcamp(SQL):Beginner to Expert(Udemy)\n4.AWS and Devops(Currently Pursuing) """,0
502,"VERY IMPORTANT ANNOUNCEMENT\nWhiteHatJr\xe2\x80\x99s case against me was listed yesterday (9th April).\nNothing happened. Got next hearing date, \xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80\xe0\xa4\x96 25th May.\n\nWhile the culprits are busy rebranding the WhiteHat Jr scam as BYJUS Future School in an attempt to wipe off their misdeeds, I have to keep proving myself innocent over their false defamation charges.\n\nMaybe this is why parents are usually reluctant going legal against such fraud companies, they put people under such mental stress.\nInstead of accepting their mistakes, first, they removed my 18 videos from , 2 YouTube channels suspended, 2 accounts permanently suspended for weeks, two handles banned, suspended, this profile was also suspended twice for weeks, 2 of my LinkedIn articles on Panzy Saran incident were taken down, and now this.\n\nWhy should only I be the one defending myself in court?\nNow I will also be filing my case against and all those who aid them suppress the truth. You just cant scam Indian parents and then harass those who raise voice against that. Mazak bana rakha hai.\nWhen there will be cross-questioning from Karan Bajaj and Byju Raveendran in court, then we will see how the media covers up for them. """,0
